9.676000000000000156e-01,9.659999999999999698e-01,9.686000000000000165e-01,9.634000000000000341e-01,9.714000000000000412e-01,9.719999999999999751e-01,9.699999999999999734e-01,9.694000000000000394e-01,9.657999999999999918e-01,9.696000000000000174e-01
9.664000000000000368e-01,9.671999999999999487e-01,9.674000000000000377e-01,9.641999999999999460e-01,9.704000000000000403e-01,9.711999999999999522e-01,9.689999999999999725e-01,9.704000000000000403e-01,9.649999999999999689e-01,9.697999999999999954e-01
9.686000000000000165e-01,9.669999999999999707e-01,9.669999999999999707e-01,9.641999999999999460e-01,9.691999999999999504e-01,9.706000000000000183e-01,9.707999999999999963e-01,9.701999999999999513e-01,9.634000000000000341e-01,9.677999999999999936e-01
9.656000000000000139e-01,9.664000000000000368e-01,9.657999999999999918e-01,9.631999999999999451e-01,9.687999999999999945e-01,9.699999999999999734e-01,9.694000000000000394e-01,9.689999999999999725e-01,9.629999999999999671e-01,9.667999999999999927e-01
